PID	date_sold	store_number	quantity
5477	2018-03-19	488	16
11987	2018-03-19	314	3
8720	2018-03-19	11	7
18174	2018-03-19	133	2
18627	2018-03-19	123	1
13501	2018-03-19	207	7
11819	2018-03-19	131	5
73	2018-03-18	461	8
20640	2018-03-18	154	1
8842	2018-03-18	77	1
12603	2018-03-18	399	1
17871	2018-03-18	422	4
12734	2018-03-18	286	7
23598	2018-03-18	51	6
13830	2018-03-18	348	1
10510	2018-03-18	208	37
18165	2018-03-18	7	3
10313	2018-03-18	199	7
4122	2018-03-18	266	8
5194	2018-03-18	203	10
2410	2018-03-18	452	6
13074	2018-03-18	304	3
4206	2018-03-18	375	1
19167	2018-03-18	221	6
6850	2018-03-18	274	1
16974	2018-03-18	344	5
22290	2018-03-18	160	2
137	2018-03-18	57	5
7805	2018-03-18	102	1
7856	2018-03-18	245	1
2309	2018-03-18	8	2
24455	2018-03-18	201	2
16888	2018-03-18	12	1
17445	2018-03-18	446	12
7266	2018-03-18	63	7
7018	2018-03-18	402	1
9922	2018-03-18	178	5
21810	2018-03-18	247	4
17410	2018-03-18	476	5
12809	2018-03-18	20	3
7308	2018-03-18	405	2
12783	2018-03-18	89	5
1811	2018-03-18	426	3
13110	2018-03-18	208	1
23588	2018-03-18	177	7
21097	2018-03-18	262	4
24352	2018-03-18	24	3
7411	2018-03-18	200	7
23808	2018-03-18	293	5
22156	2018-03-18	320	4
18690	2018-03-18	80	5
2694	2018-03-18	149	1
17973	2018-03-18	386	4
8601	2018-03-18	149	4
2565	2018-03-18	475	4
16242	2018-03-18	127	2
16794	2018-03-18	473	1
11651	2018-03-18	455	1
24487	2018-03-18	396	6
14236	2018-03-18	285	18
9462	2018-03-18	380	2
19307	2018-03-18	361	5
23792	2018-03-18	430	6
8329	2018-03-18	152	1
15999	2018-03-18	493	5
19517	2018-03-18	482	38
2902	2018-03-18	161	4
5364	2018-03-18	427	3
20609	2018-03-18	246	2
25050	2018-03-18	386	1
1469	2018-03-18	464	12
12138	2018-03-18	374	5
1401	2018-03-18	389	1
15933	2018-03-18	496	1
13127	2018-03-18	500	7
22516	2018-03-18	224	1
13222	2018-03-17	483	4
2766	2018-03-17	389	1
14414	2018-03-17	270	1
621	2018-03-17	431	4
11390	2018-03-17	306	6
19964	2018-03-17	245	1
20950	2018-03-17	314	6
13959	2018-03-17	251	3
8793	2018-03-17	383	3
8336	2018-03-17	146	35
18841	2018-03-17	410	1
16172	2018-03-17	243	7
3647	2018-03-17	398	1
593	2018-03-17	99	6
19152	2018-03-17	44	3
952	2018-03-17	145	6
15669	2018-03-17	369	14
11852	2018-03-17	215	1
22353	2018-03-17	282	1
17220	2018-03-17	413	9
21135	2018-03-17	78	6
6560	2018-03-17	313	6
1487	2018-03-17	137	6
22700	2018-03-17	259	7
17657	2018-03-17	324	1
17308	2018-03-17	91	1
25075	2018-03-17	295	1
4971	2018-03-17	406	1
8904	2018-03-17	381	1
18510	2018-03-17	118	2
23902	2018-03-17	99	1
5272	2018-03-17	371	5
13300	2018-03-16	105	4
24335	2018-03-16	91	4
22225	2018-03-16	182	7
8116	2018-03-16	463	1
8978	2018-03-16	488	5
21546	2018-03-16	426	8
22696	2018-03-16	176	2
22961	2018-03-16	11	2
2591	2018-03-16	166	4
9628	2018-03-16	31	3
2644	2018-03-16	460	6
20067	2018-03-16	335	7
16066	2018-03-16	471	1
6374	2018-03-16	199	1
12972	2018-03-16	284	13
19434	2018-03-16	347	6
9518	2018-03-16	365	1
7575	2018-03-16	162	1
9068	2018-03-16	92	6
17899	2018-03-16	350	8
3871	2018-03-16	103	1
12038	2018-03-16	29	7
12162	2018-03-16	340	1
14475	2018-03-16	318	1
21262	2018-03-16	411	1
11517	2018-03-16	86	1
5018	2018-03-16	78	3
3767	2018-03-16	354	5
5749	2018-03-16	137	7
4931	2018-03-16	493	3
1500	2018-03-16	49	1
4682	2018-03-16	434	4
17991	2018-03-16	337	4
7185	2018-03-16	462	5
10381	2018-03-16	231	1
10098	2018-03-16	301	1
13878	2018-03-16	84	2
3929	2018-03-16	260	5
10923	2018-03-16	430	5
14624	2018-03-16	451	6
10967	2018-03-16	376	4
24761	2018-03-16	325	6
8453	2018-03-16	69	4
1359	2018-03-16	392	1
2607	2018-03-16	1	5
6041	2018-03-16	2	3
7407	2018-03-16	76	3
23075	2018-03-16	211	1
22123	2018-03-16	296	5
7062	2018-03-16	495	4
22388	2018-03-16	234	2
8510	2018-03-16	392	17
7166	2018-03-16	82	2
12489	2018-03-16	105	5
6307	2018-03-16	91	1
13254	2018-03-16	409	2
20019	2018-03-16	78	4
14146	2018-03-16	216	2
10667	2018-03-16	206	3
11624	2018-03-16	152	1
6084	2018-03-16	117	6
11796	2018-03-16	228	4
6499	2018-03-16	64	7
22577	2018-03-16	289	6
17607	2018-03-16	175	1
14386	2018-03-16	406	1
11762	2018-03-16	72	6
2116	2018-03-15	271	4
1799	2018-03-15	484	3
16952	2018-03-15	119	1
19686	2018-03-15	82	1
13000	2018-03-15	351	5
12645	2018-03-15	432	5
24021	2018-03-15	463	1
3348	2018-03-15	381	1
4040	2018-03-15	463	4
605	2018-03-15	97	7
20556	2018-03-15	90	2
23844	2018-03-15	327	6
21890	2018-03-15	21	3
3669	2018-03-15	400	7
578	2018-03-15	496	6
20914	2018-03-15	271	9
17566	2018-03-15	409	1
12791	2018-03-15	182	3
18662	2018-03-15	418	6
24827	2018-03-15	431	1
3789	2018-03-15	390	1
16264	2018-03-15	225	1
1026	2018-03-15	116	2
7357	2018-03-15	203	1
7643	2018-03-15	303	1
6596	2018-03-15	80	5
9059	2018-03-15	350	4
3047	2018-03-15	442	3
16550	2018-03-15	6	1
2147	2018-03-15	465	1
6822	2018-03-15	337	1
1537	2018-03-15	371	1
2336	2018-03-15	340	4
6850	2018-03-15	332	5
1960	2018-03-15	227	5
24257	2018-03-15	460	5
13666	2018-03-15	84	1
10047	2018-03-15	146	1
12659	2018-03-15	212	2
3710	2018-03-15	150	4
5968	2018-03-15	473	3
21477	2018-03-15	136	6
19620	2018-03-15	360	5
15399	2018-03-15	333	7
3257	2018-03-15	415	6
2878	2018-03-15	14	16
15487	2018-03-15	465	1
15843	2018-03-15	402	17
22964	2018-03-15	414	7
2156	2018-03-15	355	2
24905	2018-03-15	383	15
5586	2018-03-15	471	1
14847	2018-03-15	455	5
13400	2018-03-15	99	4
9747	2018-03-15	244	6
5272	2018-03-15	118	2
1484	2018-03-15	124	19
8126	2018-03-15	272	1
11003	2018-03-15	41	1
16416	2018-03-15	115	1
17780	2018-03-15	266	5
19973	2018-03-15	411	7
4002	2018-03-15	83	6
1400	2018-03-15	460	2
13954	2018-03-15	234	4
23580	2018-03-15	191	1
4959	2018-03-15	494	3
16488	2018-03-15	395	1
3261	2018-03-15	325	1
15163	2018-03-15	160	4
19117	2018-03-14	20	2
15760	2018-03-14	10	7
19392	2018-03-14	56	3
23204	2018-03-14	489	2
20377	2018-03-14	422	7
3800	2018-03-14	385	2
8684	2018-03-14	188	4
1140	2018-03-14	450	1
8497	2018-03-14	450	1
6212	2018-03-14	65	1
2616	2018-03-14	341	4
10511	2018-03-14	286	4
7628	2018-03-14	207	1
10519	2018-03-14	267	3
10094	2018-03-14	418	3
17669	2018-03-14	477	4
15886	2018-03-14	275	1
5019	2018-03-14	454	2
1029	2018-03-14	36	6
2909	2018-03-14	231	5
13033	2018-03-14	458	1
376	2018-03-14	178	6
682	2018-03-14	231	1
21023	2018-03-14	123	4
22267	2018-03-14	53	4
479	2018-03-14	412	3
7350	2018-03-14	430	4
10647	2018-03-14	309	8
6751	2018-03-14	182	4
22034	2018-03-14	477	38
21772	2018-03-14	496	3
13870	2018-03-14	313	1
18834	2018-03-14	364	1
4905	2018-03-14	229	1
17669	2018-03-14	440	5
20363	2018-03-14	177	1
2774	2018-03-14	166	3
24308	2018-03-14	125	3
18048	2018-03-14	178	1
21292	2018-03-14	365	1
6870	2018-03-13	74	2
15782	2018-03-13	242	1
19723	2018-03-13	406	2
23510	2018-03-13	431	3
17881	2018-03-13	495	7
21813	2018-03-13	119	7
5527	2018-03-13	292	1
21601	2018-03-13	370	1
7724	2018-03-13	297	2
16647	2018-03-13	446	5
23579	2018-03-13	375	14
24612	2018-03-13	276	6
20916	2018-03-13	165	1
12790	2018-03-13	63	6
10781	2018-03-13	481	7
726	2018-03-13	190	1
22574	2018-03-13	474	3
6990	2018-03-13	322	6
8901	2018-03-13	48	3
2746	2018-03-13	370	2
13420	2018-03-13	214	1
6722	2018-03-13	109	7
6580	2018-03-13	415	4
10885	2018-03-13	10	1
13223	2018-03-13	246	4
3900	2018-03-13	21	3
7682	2018-03-13	472	1
10572	2018-03-13	275	1
11099	2018-03-13	386	5
21912	2018-03-13	411	5
13079	2018-03-13	439	7
22941	2018-03-13	323	5
7989	2018-03-13	179	5
22850	2018-03-13	9	1
23894	2018-03-13	163	4
5453	2018-03-13	447	2
7725	2018-03-13	241	5
21445	2018-03-13	489	9
6620	2018-03-13	81	2
10541	2018-03-13	182	1
4903	2018-03-13	433	3
262	2018-03-13	14	5
2324	2018-03-13	130	1
15548	2018-03-13	111	5
4680	2018-03-13	240	3
1294	2018-03-13	41	2
5152	2018-03-13	83	2
14631	2018-03-13	130	1
23745	2018-03-13	279	7
16881	2018-03-13	205	1
6869	2018-03-13	380	3
10120	2018-03-13	307	1
10941	2018-03-13	359	1
7170	2018-03-13	276	19
1069	2018-03-13	493	7
7804	2018-03-13	71	16
7170	2018-03-13	285	4
24583	2018-03-13	177	3
4317	2018-03-12	241	9
6377	2018-03-12	199	6
21529	2018-03-12	450	3
3827	2018-03-12	198	3
9939	2018-03-12	369	2
14977	2018-03-12	283	4
24389	2018-03-12	42	1
8978	2018-03-12	375	3
15768	2018-03-12	116	1
8694	2018-03-12	6	6
2201	2018-03-12	17	1
16385	2018-03-12	454	14
5480	2018-03-12	307	7
2278	2018-03-12	400	13
15012	2018-03-12	373	2
1046	2018-03-12	460	6
7066	2018-03-12	395	3
19499	2018-03-12	293	2
7892	2018-03-12	76	7
20000	2018-03-12	370	7
18448	2018-03-12	104	5
4112	2018-03-12	198	5
13106	2018-03-12	242	3
5496	2018-03-12	97	1
20670	2018-03-12	244	4
11552	2018-03-12	384	1
5873	2018-03-12	156	1
13227	2018-03-12	340	3
23511	2018-03-12	193	13
3672	2018-03-12	108	1
6962	2018-03-12	298	7
4350	2018-03-12	222	6
14248	2018-03-12	187	3
16444	2018-03-12	4	1
6852	2018-03-12	62	7
2701	2018-03-12	295	1
11920	2018-03-12	361	1
4681	2018-03-12	202	3
19536	2018-03-12	394	4
10879	2018-03-12	24	4
13461	2018-03-12	254	6
8051	2018-03-12	203	1
16727	2018-03-12	192	2
220	2018-03-12	131	5
12209	2018-03-12	83	1
1491	2018-03-12	136	5
2535	2018-03-12	77	1
8545	2018-03-12	298	4
2517	2018-03-12	217	4
11568	2018-03-12	196	7
2752	2018-03-12	160	1
788	2018-03-12	312	7
22119	2018-03-12	82	4
1574	2018-03-12	370	1
9260	2018-03-12	174	5
7990	2018-03-12	326	6
9824	2018-03-12	286	19
958	2018-03-12	45	3
9887	2018-03-12	271	1
22945	2018-03-12	460	2
17861	2018-03-12	479	1
14291	2018-03-12	246	1
19904	2018-03-12	167	1
8673	2018-03-12	310	6
6888	2018-03-12	53	2
24139	2018-03-12	251	6
818	2018-03-12	15	19
16097	2018-03-12	499	1
273	2018-03-12	481	5
15511	2018-03-12	242	1
21276	2018-03-12	247	4
23327	2018-03-12	325	20
22877	2018-03-12	80	2
23893	2018-03-12	293	1
16072	2018-03-11	227	4
18928	2018-03-11	51	4
10109	2018-03-11	146	5
18112	2018-03-11	435	3
3531	2018-03-11	138	1
14173	2018-03-11	268	6
11403	2018-03-11	202	5
2408	2018-03-11	327	2
16744	2018-03-11	235	4
25289	2018-03-11	356	2
3930	2018-03-11	442	1
9198	2018-03-11	455	3
242	2018-03-11	233	4
21150	2018-03-11	373	3
13739	2018-03-11	484	1
18735	2018-03-11	262	3
1369	2018-03-11	100	4
23231	2018-03-11	313	1
13673	2018-03-11	96	1
11761	2018-03-11	214	1
7740	2018-03-11	313	1
9510	2018-03-11	191	6
2772	2018-03-11	119	3
5934	2018-03-11	366	2
3322	2018-03-11	381	3
16069	2018-03-11	124	19
23845	2018-03-11	219	3
2740	2018-03-11	342	5
2590	2018-03-11	243	5
3204	2018-03-11	178	7
10818	2018-03-11	172	5
6075	2018-03-11	107	4
21645	2018-03-11	38	3
4457	2018-03-11	353	4
16376	2018-03-11	12	4
24119	2018-03-11	49	1
15219	2018-03-11	395	7
14389	2018-03-11	209	7
17637	2018-03-11	500	6
14951	2018-03-11	382	3
13486	2018-03-11	431	3
10726	2018-03-11	50	1
11413	2018-03-11	415	4
1656	2018-03-11	225	6
20708	2018-03-11	39	1
25084	2018-03-11	323	1
12513	2018-03-11	384	6
17576	2018-03-11	210	5
20727	2018-03-11	292	10
18205	2018-03-11	130	3
5076	2018-03-11	308	2
20945	2018-03-11	267	3
22115	2018-03-11	355	6
20368	2018-03-11	388	4
4913	2018-03-11	115	2
314	2018-03-11	170	2
1024	2018-03-11	381	3
12954	2018-03-11	106	2
13121	2018-03-11	132	2
11246	2018-03-11	195	7
9275	2018-03-11	427	6
21441	2018-03-11	388	1
14010	2018-03-11	120	1
6492	2018-03-11	305	1
14294	2018-03-11	154	3
15254	2018-03-11	278	5
17823	2018-03-11	15	1
18082	2018-03-11	239	2
12457	2018-03-11	309	5
23482	2018-03-11	190	6
16932	2018-03-11	334	2
9365	2018-03-11	460	5
3514	2018-03-11	442	23
14359	2018-03-10	347	1
13507	2018-03-10	311	5
9820	2018-03-10	70	19
10334	2018-03-10	348	7
10641	2018-03-10	483	5
12974	2018-03-10	69	4
18186	2018-03-10	277	1
3558	2018-03-10	167	1
8403	2018-03-10	234	7
3785	2018-03-10	90	4
20233	2018-03-10	251	1
20816	2018-03-10	174	7
17228	2018-03-10	368	3
11812	2018-03-10	291	1
16763	2018-03-10	273	4
2230	2018-03-10	119	8
1900	2018-03-10	371	14
19134	2018-03-10	477	3
7461	2018-03-10	181	9
3210	2018-03-10	334	5
15413	2018-03-10	316	6
21006	2018-03-10	33	4
3746	2018-03-10	210	5
22608	2018-03-10	384	1
23013	2018-03-10	497	1
3418	2018-03-10	275	2
4065	2018-03-10	324	6
22905	2018-03-10	265	2
23719	2018-03-10	282	4
14402	2018-03-10	313	4
613	2018-03-10	464	3
8280	2018-03-10	69	2
12741	2018-03-10	171	2
14574	2018-03-10	139	3
2783	2018-03-10	254	6
19485	2018-03-10	439	7
22431	2018-03-10	304	1
24325	2018-03-10	190	2
5165	2018-03-10	488	1
2776	2018-03-10	142	26
23251	2018-03-10	412	3
18622	2018-03-10	263	4
10514	2018-03-10	47	1
20348	2018-03-10	169	5
21358	2018-03-10	207	1
11784	2018-03-10	434	19
19367	2018-03-10	233	1
22197	2018-03-10	93	1
18658	2018-03-09	370	1
23404	2018-03-09	142	6
9498	2018-03-09	279	3
5458	2018-03-09	202	5
6566	2018-03-09	311	37
20466	2018-03-09	203	4
449	2018-03-09	36	6
24501	2018-03-09	223	1
20040	2018-03-09	187	1
3528	2018-03-09	163	1
6312	2018-03-09	62	6
2900	2018-03-09	433	1
20297	2018-03-09	157	18
21423	2018-03-09	433	4
24795	2018-03-09	440	3
6686	2018-03-09	315	6
22366	2018-03-09	281	1
4680	2018-03-09	56	2
21738	2018-03-09	490	4
15463	2018-03-09	88	15
23630	2018-03-09	313	27
14038	2018-03-09	471	2
17193	2018-03-09	435	9
10363	2018-03-09	403	5
16732	2018-03-09	456	3
24963	2018-03-09	232	6
9005	2018-03-09	6	7
11187	2018-03-09	122	2
18192	2018-03-09	121	9
22948	2018-03-09	437	5
22201	2018-03-09	278	4
12973	2018-03-09	13	6
5509	2018-03-09	424	2
21143	2018-03-09	153	17
9050	2018-03-09	260	1
21907	2018-03-09	428	5
23436	2018-03-09	150	5
9706	2018-03-09	289	2
11880	2018-03-09	159	3
20765	2018-03-09	383	6
19409	2018-03-08	74	6
20884	2018-03-08	500	7
6189	2018-03-08	309	7
15656	2018-03-08	95	5
17136	2018-03-08	498	7
18632	2018-03-08	344	1
14577	2018-03-08	382	5
6203	2018-03-08	198	5
24566	2018-03-08	237	5
23297	2018-03-08	487	8
15168	2018-03-08	487	5
19540	2018-03-08	154	15
19968	2018-03-08	233	3
5105	2018-03-08	324	4
10446	2018-03-08	160	3
13322	2018-03-08	342	6
9039	2018-03-08	344	1
14485	2018-03-08	21	2
14845	2018-03-08	314	4
14652	2018-03-08	385	1
18544	2018-03-08	340	1
10602	2018-03-08	129	6
17522	2018-03-08	444	1
11444	2018-03-08	269	1
836	2018-03-08	91	3
21643	2018-03-07	89	4
12934	2018-03-07	116	4
1625	2018-03-07	254	2
7712	2018-03-07	223	5
23192	2018-03-07	132	6
20575	2018-03-07	64	6
414	2018-03-07	445	1
25085	2018-03-07	321	2
542	2018-03-07	234	3
24214	2018-03-07	4	2
22189	2018-03-07	386	2
23618	2018-03-07	214	3
21609	2018-03-07	244	1
15229	2018-03-07	395	13
6000	2018-03-07	31	1
14248	2018-03-07	493	1
748	2018-03-07	449	7
1367	2018-03-07	135	4
10772	2018-03-07	130	8
11974	2018-03-07	129	13
17612	2018-03-07	479	4
2652	2018-03-07	298	2
23714	2018-03-07	304	6
14250	2018-03-07	367	2
22120	2018-03-07	372	1
10396	2018-03-07	211	3
13027	2018-03-07	294	1
6900	2018-03-07	186	6
12506	2018-03-07	434	2
8239	2018-03-07	37	4
5022	2018-03-07	314	2
9039	2018-03-07	441	3
1478	2018-03-07	392	1
11493	2018-03-07	465	1
18990	2018-03-07	71	1
23104	2018-03-07	381	6
4734	2018-03-07	44	2
14789	2018-03-07	309	1
15012	2018-03-07	219	2
1260	2018-03-06	131	4
507	2018-03-06	231	6
21523	2018-03-06	234	7
16266	2018-03-06	465	4
24618	2018-03-06	308	19
5572	2018-03-06	471	15
4013	2018-03-06	410	4
6748	2018-03-06	132	7
13949	2018-03-06	44	6
13804	2018-03-06	50	5
12898	2018-03-06	277	4
22242	2018-03-06	255	4
1310	2018-03-06	480	6
4675	2018-03-06	77	5
1668	2018-03-06	342	2
21608	2018-03-06	40	6
24399	2018-03-06	312	3
3185	2018-03-06	40	4
1484	2018-03-06	210	9
6146	2018-03-06	325	7
19387	2018-03-06	35	2
5841	2018-03-06	178	4
7068	2018-03-06	11	2
24779	2018-03-06	181	1
10400	2018-03-06	475	3
20753	2018-03-06	405	1
15669	2018-03-06	336	16
15859	2018-03-06	233	6
14509	2018-03-06	169	6
17695	2018-03-06	384	7
1644	2018-03-06	212	5
947	2018-03-06	43	5
2815	2018-03-06	486	2
6953	2018-03-05	402	3
24418	2018-03-05	73	5
4971	2018-03-05	310	6
16494	2018-03-05	330	8
13654	2018-03-05	19	1
16236	2018-03-05	24	7
16217	2018-03-05	452	6
20420	2018-03-05	255	1
14108	2018-03-05	179	6
23151	2018-03-05	308	1
24366	2018-03-05	134	4
17931	2018-03-05	86	1
15615	2018-03-05	382	1
3911	2018-03-05	275	1
9369	2018-03-05	49	34
12692	2018-03-05	314	3
13763	2018-03-05	431	1
3453	2018-03-05	342	1
16522	2018-03-05	65	7
23595	2018-03-05	495	3
11884	2018-03-05	332	6
22967	2018-03-05	167	3
4796	2018-03-05	257	7
6076	2018-03-05	97	2
21089	2018-03-05	115	4
22566	2018-03-05	66	1
13614	2018-03-04	194	5
3775	2018-03-04	401	1
17606	2018-03-04	187	2
10571	2018-03-04	64	10
15099	2018-03-04	462	7
24435	2018-03-04	414	2
6163	2018-03-04	455	1
24825	2018-03-04	327	3
2246	2018-03-04	178	7
4354	2018-03-04	201	6
9320	2018-03-04	421	5
6531	2018-03-04	265	7
16626	2018-03-04	31	1
5089	2018-03-04	371	1
12840	2018-03-04	444	12
3023	2018-03-04	80	1
3435	2018-03-04	281	5
815	2018-03-04	103	3
17330	2018-03-04	276	8
11643	2018-03-04	321	3
11552	2018-03-04	228	4
18785	2018-03-04	32	6
14125	2018-03-04	406	6
24644	2018-03-04	186	4
4043	2018-03-04	255	4
9990	2018-03-04	245	5
23980	2018-03-04	183	1
22613	2018-03-04	121	1
5530	2018-03-04	184	2
5817	2018-03-04	398	6
24899	2018-03-04	101	4
13360	2018-03-04	58	5
3340	2018-03-04	62	15
11383	2018-03-04	6	4
6380	2018-03-04	144	2
21908	2018-03-04	398	12
2715	2018-03-04	144	2
22866	2018-03-04	246	1
23719	2018-03-04	81	5
14641	2018-03-04	271	6
7582	2018-03-04	471	4
11776	2018-03-04	452	18
21545	2018-03-04	120	7
5844	2018-03-04	32	1
15090	2018-03-04	146	5
2370	2018-03-04	309	1
3807	2018-03-04	169	5
19714	2018-03-04	426	3
8938	2018-03-04	376	1
13183	2018-03-04	85	6
17726	2018-03-04	417	3
8467	2018-03-04	317	6
20976	2018-03-04	383	3
18508	2018-03-04	449	5
2000	2018-03-03	367	6
4364	2018-03-03	496	1
294	2018-03-03	393	10
1214	2018-03-03	393	5
24475	2018-03-03	475	2
21983	2018-03-03	466	1
19472	2018-03-03	479	4
19133	2018-03-03	38	5
582	2018-03-03	93	6
24184	2018-03-03	116	7
23125	2018-03-03	274	1
10778	2018-03-03	352	13
1477	2018-03-03	347	5
13792	2018-03-03	119	1
17767	2018-03-03	107	5
21633	2018-03-03	140	5
22801	2018-03-03	155	2
13644	2018-03-03	223	6
23327	2018-03-03	290	6
9747	2018-03-03	232	4
5745	2018-03-03	302	2
1537	2018-03-03	343	2
2688	2018-03-03	175	2
4121	2018-03-03	170	4
3835	2018-03-03	49	1
24580	2018-03-03	319	4
12063	2018-03-03	20	6
23796	2018-03-03	54	7
652	2018-03-03	168	2
16835	2018-03-03	109	3
20343	2018-03-03	100	1
18868	2018-03-03	468	1
10638	2018-03-03	387	4
17205	2018-03-03	164	6
13418	2018-03-03	262	1
21766	2018-03-03	136	7
1662	2018-03-03	140	4
3427	2018-03-03	483	1
23961	2018-03-03	140	6
13378	2018-03-03	219	4
6724	2018-03-03	291	4
24436	2018-03-03	113	5
10793	2018-03-03	136	1
14654	2018-03-03	31	3
15350	2018-03-03	393	2
23979	2018-03-03	406	1
7636	2018-03-03	1	5
5845	2018-03-03	55	16
17103	2018-03-03	27	1
3073	2018-03-02	242	5
1339	2018-03-02	44	7
25156	2018-03-02	96	2
17725	2018-03-02	174	19
14554	2018-03-02	348	3
24604	2018-03-02	34	1
15450	2018-03-02	203	5
15687	2018-03-02	243	7
12745	2018-03-02	186	2
5493	2018-03-02	47	3
24358	2018-03-02	484	4
8319	2018-03-02	494	4
6832	2018-03-02	494	6
3867	2018-03-02	418	5
1695	2018-03-02	418	1
19218	2018-03-02	302	5
1739	2018-03-02	205	2
22217	2018-03-02	170	16
18415	2018-03-02	432	4
17783	2018-03-02	372	3
20214	2018-03-02	468	3
8350	2018-03-02	478	5
6123	2018-03-02	11	7
19115	2018-03-02	269	4
13920	2018-03-02	200	4
6463	2018-03-02	17	1
23855	2018-03-02	91	1
6409	2018-03-02	50	8
24551	2018-03-02	364	5
21887	2018-03-02	69	4
24495	2018-03-02	228	3
3711	2018-03-02	447	6
16048	2018-03-02	415	2
8880	2018-03-02	480	2
4879	2018-03-02	185	6
12856	2018-03-02	332	2
13279	2018-03-02	300	4
2653	2018-03-02	199	5
15047	2018-03-02	344	8
24991	2018-03-02	395	5
10482	2018-03-02	232	3
20199	2018-03-02	204	8
8114	2018-03-02	222	2
422	2018-03-02	371	2
2772	2018-03-02	178	6
25141	2018-03-02	458	1
6389	2018-03-02	443	2
4060	2018-03-02	193	3
22697	2018-03-02	175	2
14716	2018-03-02	315	3
14772	2018-03-02	354	1
9654	2018-03-02	250	1
632	2018-03-02	386	1
16082	2018-03-02	10	6
14581	2018-03-02	274	5
21579	2018-03-02	41	3
22945	2018-03-02	431	6
16516	2018-03-02	67	3
544	2018-03-02	64	2
19190	2018-03-02	284	4
4493	2018-03-02	100	1
4334	2018-03-02	357	1
17196	2018-03-01	500	12
949	2018-03-01	81	14
16587	2018-03-01	10	5
9808	2018-03-01	160	6
14869	2018-03-01	391	2
16243	2018-03-01	478	3
12057	2018-03-01	209	4
20774	2018-03-01	310	5
19106	2018-03-01	196	5
20612	2018-03-01	278	2
13062	2018-03-01	294	6
1491	2018-03-01	471	5
4091	2018-03-01	257	2
432	2018-03-01	440	1
3177	2018-03-01	309	2
13718	2018-03-01	215	1
19015	2018-03-01	36	4
15123	2018-03-01	369	6
13274	2018-03-01	117	6
2254	2018-03-01	157	3
12817	2018-03-01	84	3
11754	2018-03-01	41	3
18843	2018-03-01	162	1
16522	2018-03-01	299	3
16863	2018-03-01	168	2
24031	2018-03-01	74	10
4853	2018-03-01	436	5
2980	2018-03-01	313	1
6818	2018-03-01	400	1
12506	2018-03-01	152	7
5384	2018-03-01	258	9
9705	2018-03-01	190	2
8632	2018-03-01	179	4
13596	2018-03-01	268	4
9813	2018-03-01	335	3
19979	2018-03-01	423	10
8308	2018-03-01	18	2
18607	2018-03-01	377	4
13676	2018-03-01	212	3
18906	2018-03-01	328	4
15771	2018-03-01	28	1
11367	2018-03-01	56	3
24392	2018-03-01	423	5
25135	2018-03-01	115	2
17780	2018-03-01	371	4
1797	2018-03-01	348	6
21531	2018-03-01	475	4
23480	2018-03-01	249	3
643	2018-03-01	51	3
10658	2018-03-01	457	4
18303	2018-03-01	20	2
13036	2018-03-01	270	6
12892	2018-03-01	349	5
12103	2018-03-01	211	2
22507	2018-03-01	143	7
17504	2018-03-01	406	6
16780	2018-03-01	312	5
13380	2018-03-01	416	1
2403	2018-03-01	499	1
15112	2018-03-01	500	8
19053	2018-03-01	340	1
18310	2018-03-01	402	5
21367	2018-03-01	472	3
372	2018-03-01	492	6
1954	2018-03-01	331	1
888	2018-03-01	411	2
24174	2018-03-01	274	6
12904	2018-03-01	358	33
4691	2018-03-01	306	2
13237	2018-03-01	170	1
5151	2018-02-28	373	5
520	2018-02-28	162	6
7153	2018-02-28	161	7
17441	2018-02-28	293	4
10141	2018-02-28	267	3
21978	2018-02-28	232	2
15746	2018-02-28	279	2
14737	2018-02-28	262	5
351	2018-02-28	426	5
7749	2018-02-28	10	6
23473	2018-02-28	349	5
8839	2018-02-28	407	2
13506	2018-02-28	434	2
8988	2018-02-28	101	1
10327	2018-02-28	235	4
9562	2018-02-28	70	1
17982	2018-02-28	422	7
17203	2018-02-28	143	1
12089	2018-02-28	411	3
18769	2018-02-28	318	4
10372	2018-02-28	473	2
16011	2018-02-28	167	3
14349	2018-02-28	253	1
6487	2018-02-28	69	1
884	2018-02-28	151	5
1400	2018-02-28	325	5
4012	2018-02-28	13	3
22739	2018-02-28	65	1
17249	2018-02-28	218	2
14521	2018-02-28	226	3
19860	2018-02-28	458	7
20969	2018-02-28	188	2
23952	2018-02-28	32	2
12167	2018-02-28	123	5
6512	2018-02-28	131	7
22152	2018-02-28	163	1
8026	2018-02-28	409	3
9308	2018-02-28	178	5
14991	2018-02-28	445	5
25055	2018-02-28	450	1
19032	2018-02-28	417	6
10856	2018-02-28	343	4
16704	2018-02-28	76	8
15527	2018-02-28	71	1
18226	2018-02-28	11	1
8951	2018-02-28	143	1
15541	2018-02-28	337	5
7973	2018-02-27	350	4
8151	2018-02-27	341	6
9065	2018-02-27	316	5
8222	2018-02-27	76	6
13828	2018-02-27	455	3
16838	2018-02-27	500	6
6074	2018-02-27	315	8
23	2018-02-27	457	6
6294	2018-02-27	412	5
11430	2018-02-27	455	5
19894	2018-02-27	285	1
11809	2018-02-27	64	12
17773	2018-02-27	85	6
16834	2018-02-27	319	1
16759	2018-02-27	429	4
529	2018-02-27	108	2
14145	2018-02-27	364	3
14877	2018-02-27	25	2
22704	2018-02-27	477	2
