PID,store_number,business_date,quantity
22961,11,2018/3/16,2
2591,166,2018/3/16,4
9628,31,2018/3/16,3
2644,460,2018/3/16,6
20067,335,2018/3/16,7
16066,471,2018/3/16,1
6374,199,2018/3/16,1
12972,284,2018/3/16,13
19434,347,2018/3/16,6
9518,365,2018/3/16,1
7575,162,2018/3/16,1
9068,92,2018/3/16,6
17899,350,2018/3/16,8
3871,103,2018/3/16,1
12038,29,2018/3/16,7
12162,340,2018/3/16,1
14475,318,2018/3/16,1
21262,411,2018/3/16,1
11517,86,2018/3/16,1
5018,78,2018/3/16,3
3767,354,2018/3/16,5
5749,137,2018/3/16,7
4931,493,2018/3/16,3
1500,49,2018/3/16,1
4682,434,2018/3/16,4
17991,337,2018/3/16,4
7185,462,2018/3/16,5
10381,231,2018/3/16,1
10098,301,2018/3/16,1
13878,84,2018/3/16,2
3929,260,2018/3/16,5
10923,430,2018/3/16,5
14624,451,2018/3/16,6
10967,376,2018/3/16,4
24761,325,2018/3/16,6
8453,69,2018/3/16,4
1359,392,2018/3/16,1
2607,1,2018/3/16,5
6041,2,2018/3/16,3
7407,76,2018/3/16,3
23075,211,2018/3/16,1
22123,296,2018/3/16,5
7062,495,2018/3/16,4
22388,234,2018/3/16,2
8510,392,2018/3/16,17
7166,82,2018/3/16,2
12489,105,2018/3/16,5
6307,91,2018/3/16,1
13254,409,2018/3/16,2
20019,78,2018/3/16,4
14146,216,2018/3/16,2
10667,206,2018/3/16,3
11624,152,2018/3/16,1
6084,117,2018/3/16,6
11796,228,2018/3/16,4
6499,64,2018/3/16,7
22577,289,2018/3/16,6
17607,175,2018/3/16,1
14386,406,2018/3/16,1
11762,72,2018/3/16,6
2116,271,2018/3/15,4
1799,484,2018/3/15,3
16952,119,2018/3/15,1
19686,82,2018/3/15,1
13000,351,2018/3/15,5
12645,432,2018/3/15,5
24021,463,2018/3/15,1
3348,381,2018/3/15,1
4040,463,2018/3/15,4
605,97,2018/3/15,7
20556,90,2018/3/15,2
23844,327,2018/3/15,6
21890,21,2018/3/15,3
3669,400,2018/3/15,7
578,496,2018/3/15,6
20914,271,2018/3/15,9
17566,409,2018/3/15,1
12791,182,2018/3/15,3
18662,418,2018/3/15,6
24827,431,2018/3/15,1
3789,390,2018/3/15,1
16264,225,2018/3/15,1
1026,116,2018/3/15,2
7357,203,2018/3/15,1
7643,303,2018/3/15,1
6596,80,2018/3/15,5
9059,350,2018/3/15,4
3047,442,2018/3/15,3
16550,6,2018/3/15,1
2147,465,2018/3/15,1
6822,337,2018/3/15,1
1537,371,2018/3/15,1
2336,340,2018/3/15,4
6850,332,2018/3/15,5
1960,227,2018/3/15,5
24257,460,2018/3/15,5
13666,84,2018/3/15,1
10047,146,2018/3/15,1
12659,212,2018/3/15,2
3710,150,2018/3/15,4
5968,473,2018/3/15,3
21477,136,2018/3/15,6
19620,360,2018/3/15,5
15399,333,2018/3/15,7
3257,415,2018/3/15,6
2878,14,2018/3/15,16
15487,465,2018/3/15,1
15843,402,2018/3/15,17
22964,414,2018/3/15,7
2156,355,2018/3/15,2
24905,383,2018/3/15,15
5586,471,2018/3/15,1
14847,455,2018/3/15,5
13400,99,2018/3/15,4
9747,244,2018/3/15,6
5272,118,2018/3/15,2
1484,124,2018/3/15,19
8126,272,2018/3/15,1
11003,41,2018/3/15,1
16416,115,2018/3/15,1
17780,266,2018/3/15,5
19973,411,2018/3/15,7
4002,83,2018/3/15,6
1400,460,2018/3/15,2
13954,234,2018/3/15,4
23580,191,2018/3/15,1
4959,494,2018/3/15,3
16488,395,2018/3/15,1
3261,325,2018/3/15,1
15163,160,2018/3/15,4
19117,20,2018/3/14,2
15760,10,2018/3/14,7
19392,56,2018/3/14,3
23204,489,2018/3/14,2
20377,422,2018/3/14,7
3800,385,2018/3/14,2
8684,188,2018/3/14,4
1140,450,2018/3/14,1
8497,450,2018/3/14,1
6212,65,2018/3/14,1
2616,341,2018/3/14,4
10511,286,2018/3/14,4
7628,207,2018/3/14,1
10519,267,2018/3/14,3
10094,418,2018/3/14,3
17669,477,2018/3/14,4
15886,275,2018/3/14,1
5019,454,2018/3/14,2
1029,36,2018/3/14,6
2909,231,2018/3/14,5
13033,458,2018/3/14,1
376,178,2018/3/14,6
682,231,2018/3/14,1
21023,123,2018/3/14,4
22267,53,2018/3/14,4
479,412,2018/3/14,3
7350,430,2018/3/14,4
10647,309,2018/3/14,8
6751,182,2018/3/14,4
22034,477,2018/3/14,38
21772,496,2018/3/14,3
13870,313,2018/3/14,1
18834,364,2018/3/14,1
4905,229,2018/3/14,1
17669,440,2018/3/14,5
20363,177,2018/3/14,1
2774,166,2018/3/14,3
24308,125,2018/3/14,3
18048,178,2018/3/14,1
21292,365,2018/3/14,1
6870,74,2018/3/13,2
15782,242,2018/3/13,1
19723,406,2018/3/13,2
23510,431,2018/3/13,3
17881,495,2018/3/13,7
21813,119,2018/3/13,7
5527,292,2018/3/13,1
21601,370,2018/3/13,1
7724,297,2018/3/13,2
16647,446,2018/3/13,5
23579,375,2018/3/13,14
24612,276,2018/3/13,6
20916,165,2018/3/13,1
12790,63,2018/3/13,6
10781,481,2018/3/13,7
726,190,2018/3/13,1
22574,474,2018/3/13,3
6990,322,2018/3/13,6
8901,48,2018/3/13,3
2746,370,2018/3/13,2
13420,214,2018/3/13,1
6722,109,2018/3/13,7
6580,415,2018/3/13,4
10885,10,2018/3/13,1
13223,246,2018/3/13,4
3900,21,2018/3/13,3
7682,472,2018/3/13,1
10572,275,2018/3/13,1
11099,386,2018/3/13,5
21912,411,2018/3/13,5
13079,439,2018/3/13,7
22941,323,2018/3/13,5
7989,179,2018/3/13,5
22850,9,2018/3/13,1
23894,163,2018/3/13,4
5453,447,2018/3/13,2
7725,241,2018/3/13,5
21445,489,2018/3/13,9
6620,81,2018/3/13,2
10541,182,2018/3/13,1
4903,433,2018/3/13,3
262,14,2018/3/13,5
2324,130,2018/3/13,1
15548,111,2018/3/13,5
4680,240,2018/3/13,3
1294,41,2018/3/13,2
5152,83,2018/3/13,2
14631,130,2018/3/13,1
23745,279,2018/3/13,7
16881,205,2018/3/13,1
6869,380,2018/3/13,3
10120,307,2018/3/13,1
10941,359,2018/3/13,1
7170,276,2018/3/13,19
1069,493,2018/3/13,7
7804,71,2018/3/13,16
7170,285,2018/3/13,4
24583,177,2018/3/13,3
4317,241,2018/3/12,9
6377,199,2018/3/12,6
21529,450,2018/3/12,3
3827,198,2018/3/12,3
9939,369,2018/3/12,2
14977,283,2018/3/12,4
24389,42,2018/3/12,1
8978,375,2018/3/12,3
15768,116,2018/3/12,1
8694,6,2018/3/12,6
2201,17,2018/3/12,1
16385,454,2018/3/12,14
5480,307,2018/3/12,7
2278,400,2018/3/12,13
15012,373,2018/3/12,2
1046,460,2018/3/12,6
7066,395,2018/3/12,3
19499,293,2018/3/12,2
7892,76,2018/3/12,7
20000,370,2018/3/12,7
18448,104,2018/3/12,5
4112,198,2018/3/12,5
13106,242,2018/3/12,3
5496,97,2018/3/12,1
20670,244,2018/3/12,4
11552,384,2018/3/12,1
5873,156,2018/3/12,1
13227,340,2018/3/12,3
23511,193,2018/3/12,13
3672,108,2018/3/12,1
6962,298,2018/3/12,7
4350,222,2018/3/12,6
14248,187,2018/3/12,3
16444,4,2018/3/12,1
6852,62,2018/3/12,7
2701,295,2018/3/12,1
11920,361,2018/3/12,1
4681,202,2018/3/12,3
19536,394,2018/3/12,4
10879,24,2018/3/12,4
13461,254,2018/3/12,6
8051,203,2018/3/12,1
16727,192,2018/3/12,2
220,131,2018/3/12,5
12209,83,2018/3/12,1
1491,136,2018/3/12,5
2535,77,2018/3/12,1
8545,298,2018/3/12,4
2517,217,2018/3/12,4
11568,196,2018/3/12,7
2752,160,2018/3/12,1
788,312,2018/3/12,7
22119,82,2018/3/12,4
1574,370,2018/3/12,1
9260,174,2018/3/12,5
7990,326,2018/3/12,6
9824,286,2018/3/12,19
958,45,2018/3/12,3
9887,271,2018/3/12,1
22945,460,2018/3/12,2
17861,479,2018/3/12,1
14291,246,2018/3/12,1
19904,167,2018/3/12,1
8673,310,2018/3/12,6
6888,53,2018/3/12,2
24139,251,2018/3/12,6
818,15,2018/3/12,19
16097,499,2018/3/12,1
273,481,2018/3/12,5
15511,242,2018/3/12,1
21276,247,2018/3/12,4
23327,325,2018/3/12,20
22877,80,2018/3/12,2
23893,293,2018/3/12,1
16072,227,2018/3/11,4
18928,51,2018/3/11,4
10109,146,2018/3/11,5
18112,435,2018/3/11,3
3531,138,2018/3/11,1
14173,268,2018/3/11,6
11403,202,2018/3/11,5
2408,327,2018/3/11,2
16744,235,2018/3/11,4
25289,356,2018/3/11,2
3930,442,2018/3/11,1
9198,455,2018/3/11,3
242,233,2018/3/11,4
21150,373,2018/3/11,3
13739,484,2018/3/11,1
18735,262,2018/3/11,3
1369,100,2018/3/11,4
23231,313,2018/3/11,1
13673,96,2018/3/11,1
11761,214,2018/3/11,1
7740,313,2018/3/11,1
9510,191,2018/3/11,6
2772,119,2018/3/11,3
5934,366,2018/3/11,2
3322,381,2018/3/11,3
16069,124,2018/3/11,19
23845,219,2018/3/11,3
2740,342,2018/3/11,5
2590,243,2018/3/11,5
3204,178,2018/3/11,7
10818,172,2018/3/11,5
6075,107,2018/3/11,4
21645,38,2018/3/11,3
4457,353,2018/3/11,4
16376,12,2018/3/11,4
24119,49,2018/3/11,1
15219,395,2018/3/11,7
14389,209,2018/3/11,7
17637,500,2018/3/11,6
14951,382,2018/3/11,3
13486,431,2018/3/11,3
10726,50,2018/3/11,1
11413,415,2018/3/11,4
1656,225,2018/3/11,6
20708,39,2018/3/11,1
25084,323,2018/3/11,1
12513,384,2018/3/11,6
17576,210,2018/3/11,5
20727,292,2018/3/11,10
18205,130,2018/3/11,3
5076,308,2018/3/11,2
20945,267,2018/3/11,3
22115,355,2018/3/11,6
20368,388,2018/3/11,4
4913,115,2018/3/11,2
314,170,2018/3/11,2
1024,381,2018/3/11,3
12954,106,2018/3/11,2
13121,132,2018/3/11,2
11246,195,2018/3/11,7
9275,427,2018/3/11,6
21441,388,2018/3/11,1
14010,120,2018/3/11,1
6492,305,2018/3/11,1
14294,154,2018/3/11,3
15254,278,2018/3/11,5
17823,15,2018/3/11,1
18082,239,2018/3/11,2
12457,309,2018/3/11,5
23482,190,2018/3/11,6
16932,334,2018/3/11,2
9365,460,2018/3/11,5
3514,442,2018/3/11,23
14359,347,2018/3/10,1
13507,311,2018/3/10,5
9820,70,2018/3/10,19
10334,348,2018/3/10,7
10641,483,2018/3/10,5
12974,69,2018/3/10,4
18186,277,2018/3/10,1
3558,167,2018/3/10,1
8403,234,2018/3/10,7
3785,90,2018/3/10,4
20233,251,2018/3/10,1
20816,174,2018/3/10,7
17228,368,2018/3/10,3
11812,291,2018/3/10,1
16763,273,2018/3/10,4
2230,119,2018/3/10,8
1900,371,2018/3/10,14
19134,477,2018/3/10,3
7461,181,2018/3/10,9
3210,334,2018/3/10,5
15413,316,2018/3/10,6
21006,33,2018/3/10,4
3746,210,2018/3/10,5
22608,384,2018/3/10,1
23013,497,2018/3/10,1
3418,275,2018/3/10,2
4065,324,2018/3/10,6
22905,265,2018/3/10,2
23719,282,2018/3/10,4
14402,313,2018/3/10,4
613,464,2018/3/10,3
8280,69,2018/3/10,2
12741,171,2018/3/10,2
14574,139,2018/3/10,3
2783,254,2018/3/10,6
19485,439,2018/3/10,7
22431,304,2018/3/10,1
24325,190,2018/3/10,2
5165,488,2018/3/10,1
2776,142,2018/3/10,26
23251,412,2018/3/10,3
18622,263,2018/3/10,4
10514,47,2018/3/10,1
20348,169,2018/3/10,5
21358,207,2018/3/10,1
11784,434,2018/3/10,19
19367,233,2018/3/10,1
22197,93,2018/3/10,1
18658,370,2018/3/9,1
23404,142,2018/3/9,6
9498,279,2018/3/9,3
5458,202,2018/3/9,5
6566,311,2018/3/9,37
20466,203,2018/3/9,4
449,36,2018/3/9,6
24501,223,2018/3/9,1
20040,187,2018/3/9,1
3528,163,2018/3/9,1
6312,62,2018/3/9,6
2900,433,2018/3/9,1
20297,157,2018/3/9,18
21423,433,2018/3/9,4
24795,440,2018/3/9,3
6686,315,2018/3/9,6
22366,281,2018/3/9,1
4680,56,2018/3/9,2
21738,490,2018/3/9,4
15463,88,2018/3/9,15
23630,313,2018/3/9,27
14038,471,2018/3/9,2
17193,435,2018/3/9,9
10363,403,2018/3/9,5
16732,456,2018/3/9,3
24963,232,2018/3/9,6
9005,6,2018/3/9,7
11187,122,2018/3/9,2
18192,121,2018/3/9,9
22948,437,2018/3/9,5
22201,278,2018/3/9,4
12973,13,2018/3/9,6
5509,424,2018/3/9,2
21143,153,2018/3/9,17
9050,260,2018/3/9,1
21907,428,2018/3/9,5
23436,150,2018/3/9,5
9706,289,2018/3/9,2
11880,159,2018/3/9,3
20765,383,2018/3/9,6
19409,74,2018/3/8,6
20884,500,2018/3/8,7
6189,309,2018/3/8,7
15656,95,2018/3/8,5
17136,498,2018/3/8,7
18632,344,2018/3/8,1
14577,382,2018/3/8,5
6203,198,2018/3/8,5
24566,237,2018/3/8,5
23297,487,2018/3/8,8
15168,487,2018/3/8,5
19540,154,2018/3/8,15
19968,233,2018/3/8,3
5105,324,2018/3/8,4
10446,160,2018/3/8,3
13322,342,2018/3/8,6
9039,344,2018/3/8,1
14485,21,2018/3/8,2
14845,314,2018/3/8,4
14652,385,2018/3/8,1
18544,340,2018/3/8,1
10602,129,2018/3/8,6
17522,444,2018/3/8,1
11444,269,2018/3/8,1
836,91,2018/3/8,3
21643,89,2018/3/7,4
12934,116,2018/3/7,4
1625,254,2018/3/7,2
7712,223,2018/3/7,5
23192,132,2018/3/7,6
20575,64,2018/3/7,6
414,445,2018/3/7,1
25085,321,2018/3/7,2
542,234,2018/3/7,3
24214,4,2018/3/7,2
22189,386,2018/3/7,2
23618,214,2018/3/7,3
21609,244,2018/3/7,1
15229,395,2018/3/7,13
6000,31,2018/3/7,1
14248,493,2018/3/7,1
748,449,2018/3/7,7
1367,135,2018/3/7,4
10772,130,2018/3/7,8
11974,129,2018/3/7,13
17612,479,2018/3/7,4
2652,298,2018/3/7,2
23714,304,2018/3/7,6
14250,367,2018/3/7,2
22120,372,2018/3/7,1
10396,211,2018/3/7,3
13027,294,2018/3/7,1
6900,186,2018/3/7,6
12506,434,2018/3/7,2
8239,37,2018/3/7,4
5022,314,2018/3/7,2
9039,441,2018/3/7,3
1478,392,2018/3/7,1
11493,465,2018/3/7,1
18990,71,2018/3/7,1
23104,381,2018/3/7,6
4734,44,2018/3/7,2
14789,309,2018/3/7,1
15012,219,2018/3/7,2
1260,131,2018/3/6,4
507,231,2018/3/6,6
21523,234,2018/3/6,7
16266,465,2018/3/6,4
24618,308,2018/3/6,19
5572,471,2018/3/6,15
4013,410,2018/3/6,4
6748,132,2018/3/6,7
13949,44,2018/3/6,6
13804,50,2018/3/6,5
12898,277,2018/3/6,4
22242,255,2018/3/6,4
1310,480,2018/3/6,6
4675,77,2018/3/6,5
1668,342,2018/3/6,2
21608,40,2018/3/6,6
24399,312,2018/3/6,3
3185,40,2018/3/6,4
1484,210,2018/3/6,9
6146,325,2018/3/6,7
19387,35,2018/3/6,2
5841,178,2018/3/6,4
7068,11,2018/3/6,2
24779,181,2018/3/6,1
10400,475,2018/3/6,3
20753,405,2018/3/6,1
15669,336,2018/3/6,16
15859,233,2018/3/6,6
14509,169,2018/3/6,6
17695,384,2018/3/6,7
1644,212,2018/3/6,5
947,43,2018/3/6,5
2815,486,2018/3/6,2
6953,402,2018/3/5,3
24418,73,2018/3/5,5
4971,310,2018/3/5,6
16494,330,2018/3/5,8
13654,19,2018/3/5,1
16236,24,2018/3/5,7
16217,452,2018/3/5,6
20420,255,2018/3/5,1
14108,179,2018/3/5,6
23151,308,2018/3/5,1
24366,134,2018/3/5,4
17931,86,2018/3/5,1
15615,382,2018/3/5,1
3911,275,2018/3/5,1
9369,49,2018/3/5,34
12692,314,2018/3/5,3
13763,431,2018/3/5,1
3453,342,2018/3/5,1
16522,65,2018/3/5,7
23595,495,2018/3/5,3
11884,332,2018/3/5,6
22967,167,2018/3/5,3
4796,257,2018/3/5,7
6076,97,2018/3/5,2
21089,115,2018/3/5,4
22566,66,2018/3/5,1
13614,194,2018/3/4,5
3775,401,2018/3/4,1
17606,187,2018/3/4,2
10571,64,2018/3/4,10
15099,462,2018/3/4,7
24435,414,2018/3/4,2
6163,455,2018/3/4,1
24825,327,2018/3/4,3
2246,178,2018/3/4,7
4354,201,2018/3/4,6
9320,421,2018/3/4,5
6531,265,2018/3/4,7
16626,31,2018/3/4,1
5089,371,2018/3/4,1
12840,444,2018/3/4,12
3023,80,2018/3/4,1
3435,281,2018/3/4,5
815,103,2018/3/4,3
17330,276,2018/3/4,8
11643,321,2018/3/4,3
11552,228,2018/3/4,4
18785,32,2018/3/4,6
14125,406,2018/3/4,6
24644,186,2018/3/4,4
4043,255,2018/3/4,4
9990,245,2018/3/4,5
23980,183,2018/3/4,1
22613,121,2018/3/4,1
5530,184,2018/3/4,2
5817,398,2018/3/4,6
24899,101,2018/3/4,4
13360,58,2018/3/4,5
3340,62,2018/3/4,15
11383,6,2018/3/4,4
6380,144,2018/3/4,2
21908,398,2018/3/4,12
2715,144,2018/3/4,2
22866,246,2018/3/4,1
23719,81,2018/3/4,5
14641,271,2018/3/4,6
7582,471,2018/3/4,4
11776,452,2018/3/4,18
21545,120,2018/3/4,7
5844,32,2018/3/4,1
15090,146,2018/3/4,5
2370,309,2018/3/4,1
3807,169,2018/3/4,5
19714,426,2018/3/4,3
8938,376,2018/3/4,1
13183,85,2018/3/4,6
17726,417,2018/3/4,3
8467,317,2018/3/4,6
20976,383,2018/3/4,3
18508,449,2018/3/4,5
2000,367,2018/3/3,6
4364,496,2018/3/3,1
294,393,2018/3/3,10
1214,393,2018/3/3,5
24475,475,2018/3/3,2
21983,466,2018/3/3,1
19472,479,2018/3/3,4
19133,38,2018/3/3,5
582,93,2018/3/3,6
24184,116,2018/3/3,7
23125,274,2018/3/3,1
10778,352,2018/3/3,13
1477,347,2018/3/3,5
13792,119,2018/3/3,1
17767,107,2018/3/3,5
21633,140,2018/3/3,5
22801,155,2018/3/3,2
13644,223,2018/3/3,6
23327,290,2018/3/3,6
9747,232,2018/3/3,4
5745,302,2018/3/3,2
1537,343,2018/3/3,2
2688,175,2018/3/3,2
4121,170,2018/3/3,4
3835,49,2018/3/3,1
24580,319,2018/3/3,4
12063,20,2018/3/3,6
23796,54,2018/3/3,7
652,168,2018/3/3,2
16835,109,2018/3/3,3
20343,100,2018/3/3,1
18868,468,2018/3/3,1
10638,387,2018/3/3,4
17205,164,2018/3/3,6
13418,262,2018/3/3,1
21766,136,2018/3/3,7
1662,140,2018/3/3,4
3427,483,2018/3/3,1
23961,140,2018/3/3,6
13378,219,2018/3/3,4
6724,291,2018/3/3,4
24436,113,2018/3/3,5
10793,136,2018/3/3,1
14654,31,2018/3/3,3
15350,393,2018/3/3,2
23979,406,2018/3/3,1
7636,1,2018/3/3,5
5845,55,2018/3/3,16
17103,27,2018/3/3,1
3073,242,2018/3/2,5
1339,44,2018/3/2,7
25156,96,2018/3/2,2
17725,174,2018/3/2,19
14554,348,2018/3/2,3
24604,34,2018/3/2,1
15450,203,2018/3/2,5
15687,243,2018/3/2,7
12745,186,2018/3/2,2
5493,47,2018/3/2,3
24358,484,2018/3/2,4
8319,494,2018/3/2,4
6832,494,2018/3/2,6
3867,418,2018/3/2,5
1695,418,2018/3/2,1
19218,302,2018/3/2,5
1739,205,2018/3/2,2
22217,170,2018/3/2,16
18415,432,2018/3/2,4
17783,372,2018/3/2,3
20214,468,2018/3/2,3
8350,478,2018/3/2,5
6123,11,2018/3/2,7
19115,269,2018/3/2,4
13920,200,2018/3/2,4
6463,17,2018/3/2,1
23855,91,2018/3/2,1
6409,50,2018/3/2,8
24551,364,2018/3/2,5
21887,69,2018/3/2,4
24495,228,2018/3/2,3
3711,447,2018/3/2,6
16048,415,2018/3/2,2
8880,480,2018/3/2,2
4879,185,2018/3/2,6
12856,332,2018/3/2,2
13279,300,2018/3/2,4
2653,199,2018/3/2,5
15047,344,2018/3/2,8
24991,395,2018/3/2,5
10482,232,2018/3/2,3
20199,204,2018/3/2,8
8114,222,2018/3/2,2
422,371,2018/3/2,2
2772,178,2018/3/2,6
25141,458,2018/3/2,1
6389,443,2018/3/2,2
4060,193,2018/3/2,3
22697,175,2018/3/2,2
14716,315,2018/3/2,3
14772,354,2018/3/2,1
9654,250,2018/3/2,1
632,386,2018/3/2,1
16082,10,2018/3/2,6
14581,274,2018/3/2,5
21579,41,2018/3/2,3
22945,431,2018/3/2,6
16516,67,2018/3/2,3
544,64,2018/3/2,2
19190,284,2018/3/2,4
4493,100,2018/3/2,1
4334,357,2018/3/2,1
17196,500,2018/3/1,12
949,81,2018/3/1,14
16587,10,2018/3/1,5
9808,160,2018/3/1,6
14869,391,2018/3/1,2
16243,478,2018/3/1,3
12057,209,2018/3/1,4
20774,310,2018/3/1,5
19106,196,2018/3/1,5
20612,278,2018/3/1,2
13062,294,2018/3/1,6
1491,471,2018/3/1,5
4091,257,2018/3/1,2
432,440,2018/3/1,1
3177,309,2018/3/1,2
13718,215,2018/3/1,1
19015,36,2018/3/1,4
15123,369,2018/3/1,6
13274,117,2018/3/1,6
2254,157,2018/3/1,3
12817,84,2018/3/1,3
11754,41,2018/3/1,3
18843,162,2018/3/1,1
16522,299,2018/3/1,3
16863,168,2018/3/1,2
24031,74,2018/3/1,10
4853,436,2018/3/1,5
2980,313,2018/3/1,1
6818,400,2018/3/1,1
12506,152,2018/3/1,7
5384,258,2018/3/1,9
9705,190,2018/3/1,2
8632,179,2018/3/1,4
13596,268,2018/3/1,4
9813,335,2018/3/1,3
19979,423,2018/3/1,10
8308,18,2018/3/1,2
18607,377,2018/3/1,4
13676,212,2018/3/1,3
18906,328,2018/3/1,4
15771,28,2018/3/1,1
11367,56,2018/3/1,3
24392,423,2018/3/1,5
25135,115,2018/3/1,2
17780,371,2018/3/1,4
1797,348,2018/3/1,6
21531,475,2018/3/1,4
23480,249,2018/3/1,3
643,51,2018/3/1,3
10658,457,2018/3/1,4
18303,20,2018/3/1,2
13036,270,2018/3/1,6
12892,349,2018/3/1,5
12103,211,2018/3/1,2
22507,143,2018/3/1,7
17504,406,2018/3/1,6
16780,312,2018/3/1,5
13380,416,2018/3/1,1
2403,499,2018/3/1,1
15112,500,2018/3/1,8
19053,340,2018/3/1,1
18310,402,2018/3/1,5
21367,472,2018/3/1,3
372,492,2018/3/1,6
1954,331,2018/3/1,1
888,411,2018/3/1,2
24174,274,2018/3/1,6
12904,358,2018/3/1,33
4691,306,2018/3/1,2
13237,170,2018/3/1,1
5151,373,2018/2/28,5
520,162,2018/2/28,6
7153,161,2018/2/28,7
17441,293,2018/2/28,4
10141,267,2018/2/28,3
21978,232,2018/2/28,2
15746,279,2018/2/28,2
14737,262,2018/2/28,5
351,426,2018/2/28,5
7749,10,2018/2/28,6
23473,349,2018/2/28,5
8839,407,2018/2/28,2
13506,434,2018/2/28,2
8988,101,2018/2/28,1
10327,235,2018/2/28,4
9562,70,2018/2/28,1
17982,422,2018/2/28,7
17203,143,2018/2/28,1
12089,411,2018/2/28,3
18769,318,2018/2/28,4
10372,473,2018/2/28,2
16011,167,2018/2/28,3
14349,253,2018/2/28,1
6487,69,2018/2/28,1
884,151,2018/2/28,5
1400,325,2018/2/28,5
4012,13,2018/2/28,3
22739,65,2018/2/28,1
17249,218,2018/2/28,2
14521,226,2018/2/28,3
19860,458,2018/2/28,7
20969,188,2018/2/28,2
23952,32,2018/2/28,2
12167,123,2018/2/28,5
6512,131,2018/2/28,7
22152,163,2018/2/28,1
8026,409,2018/2/28,3
9308,178,2018/2/28,5
14991,445,2018/2/28,5
25055,450,2018/2/28,1
19032,417,2018/2/28,6
10856,343,2018/2/28,4
16704,76,2018/2/28,8
15527,71,2018/2/28,1
18226,11,2018/2/28,1
8951,143,2018/2/28,1
15541,337,2018/2/28,5
7973,350,2018/2/27,4
8151,341,2018/2/27,6
9065,316,2018/2/27,5
8222,76,2018/2/27,6
13828,455,2018/2/27,3
16838,500,2018/2/27,6
6074,315,2018/2/27,8
23,457,2018/2/27,6
6294,412,2018/2/27,5
11430,455,2018/2/27,5
19894,285,2018/2/27,1
11809,64,2018/2/27,12
17773,85,2018/2/27,6
16834,319,2018/2/27,1
16759,429,2018/2/27,4
529,108,2018/2/27,2
14145,364,2018/2/27,3
14877,25,2018/2/27,2
22704,477,2018/2/27,2
16055,411,2018/2/27,2
11249,437,2018/2/27,1
24808,4,2018/2/27,4
4260,301,2018/2/27,4
2212,8,2018/2/27,6
9187,293,2018/2/27,4
1266,5,2018/2/27,2
4050,248,2018/2/27,2
15630,450,2018/2/27,1
23072,436,2018/2/27,5
3585,390,2018/2/27,1
11255,472,2018/2/27,2
9779,27,2018/2/27,9
1136,245,2018/2/27,5
21111,187,2018/2/27,5
18451,348,2018/2/27,6
10004,479,2018/2/27,7
19091,324,2018/2/27,3
23001,58,2018/2/27,1
4978,150,2018/2/27,2
5397,468,2018/2/27,9
1299,498,2018/2/27,7
1951,146,2018/2/27,3
18060,20,2018/2/27,5
16236,160,2018/2/27,2
24116,261,2018/2/27,2
20192,347,2018/2/27,5
19094,79,2018/2/26,1
11818,12,2018/2/26,4
3586,450,2018/2/26,1
23924,324,2018/2/26,1
4403,184,2018/2/26,2
17394,348,2018/2/26,6
13149,437,2018/2/26,2
24878,450,2018/2/26,7
18662,90,2018/2/26,2
415,24,2018/2/26,6
2395,108,2018/2/26,5
17939,269,2018/2/26,6
2536,369,2018/2/26,2
24445,168,2018/2/26,5
23950,338,2018/2/26,18
22434,73,2018/2/26,4
16129,358,2018/2/26,8
22639,424,2018/2/26,4
20229,419,2018/2/26,17
6177,204,2018/2/26,6
21590,53,2018/2/26,1
18544,199,2018/2/26,7
10747,469,2018/2/26,2
16203,195,2018/2/26,16
12611,85,2018/2/26,5
20762,415,2018/2/26,4
11825,369,2018/2/26,8
3285,397,2018/2/26,3
20398,24,2018/2/26,2
4032,143,2018/2/26,1
22359,333,2018/2/26,1
16586,402,2018/2/26,1
17133,51,2018/2/26,5
11387,258,2018/2/26,7
1975,135,2018/2/26,10
14792,67,2018/2/26,20
18824,46,2018/2/26,4
3577,118,2018/2/26,1
20978,400,2018/2/26,1
6047,458,2018/2/26,3
14401,293,2018/2/26,5
24702,429,2018/2/26,1
6932,290,2018/2/26,1
18360,85,2018/2/26,3
18410,84,2018/2/26,8
20898,457,2018/2/26,5
21842,12,2018/2/26,6
6007,131,2018/2/26,1
217,182,2018/2/26,1
18104,340,2018/2/26,5
4649,105,2018/2/26,1
8341,14,2018/2/26,7
10414,177,2018/2/26,6
4878,479,2018/2/26,6
3098,124,2018/2/26,9
12462,413,2018/2/26,1
15304,417,2018/2/26,3
2929,7,2018/2/26,2
22622,324,2018/2/26,3
11961,399,2018/2/26,3
6849,66,2018/2/26,3
16204,373,2018/2/26,4
25242,376,2018/2/26,3
4905,462,2018/2/26,5
17832,36,2018/2/26,6
5190,15,2018/2/26,6
13399,22,2018/2/26,1
23067,65,2018/2/26,1
3416,2,2018/2/26,1
7658,357,2018/2/26,5
16419,381,2018/2/26,4
24152,73,2018/2/25,6
3502,408,2018/2/25,16
21772,253,2018/2/25,7
19169,73,2018/2/25,6
24258,162,2018/2/25,7
11946,14,2018/2/25,5
18758,211,2018/2/25,1
19922,354,2018/2/25,5
15889,314,2018/2/25,2
4104,456,2018/2/25,4
17568,288,2018/2/25,3
4959,174,2018/2/25,2
21903,286,2018/2/25,6
20559,193,2018/2/25,5
6409,33,2018/2/25,7
20207,63,2018/2/25,1
